target,market_type,semantic_weight,threshold,threshold_high,threshold_side,question,end_date,closed,active,yes_price,volume,liquidity,market_id,slug
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1AM ET",2026-05-08T06:00:00Z,False,True,0.425,751.2964939999999,3034.5703,2171986,ethereum-up-or-down-may-8-2026-1am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 2AM ET",2026-05-08T07:00:00Z,False,True,0.485,67.078882,41944.2878,2172301,bitcoin-up-or-down-may-8-2026-2am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 2AM ET",2026-05-08T07:00:00Z,False,True,0.505,51.0,38137.028,2172323,ethereum-up-or-down-may-8-2026-2am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 3AM ET",2026-05-08T08:00:00Z,False,True,0.495,98.153843,6997.6507,2172738,bitcoin-up-or-down-may-8-2026-3am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 3AM ET",2026-05-08T08:00:00Z,False,True,0.515,33.0,5829.168,2172744,ethereum-up-or-down-may-8-2026-3am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 4AM ET",2026-05-08T09:00:00Z,False,True,0.5,98.039212,7616.3846,2172988,bitcoin-up-or-down-may-8-2026-4am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 4AM ET",2026-05-08T09:00:00Z,False,True,0.5,40.0,5837.4586,2172989,ethereum-up-or-down-may-8-2026-4am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 5AM ET",2026-05-08T10:00:00Z,False,True,0.505,0.0,6777.8848,2173209,bitcoin-up-or-down-may-8-2026-5am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 5AM ET",2026-05-08T10:00:00Z,False,True,0.505,0.0,5552.9437,2173226,ethereum-up-or-down-may-8-2026-5am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 6AM ET",2026-05-08T11:00:00Z,False,True,0.5,0.0,6779.6386,2173640,bitcoin-up-or-down-may-8-2026-6am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 6AM ET",2026-05-08T11:00:00Z,False,True,0.5,0.0,5532.9192,2173670,ethereum-up-or-down-may-8-2026-6am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 7AM ET",2026-05-08T12:00:00Z,False,True,0.5,0.0,7870.6595,2173935,bitcoin-up-or-down-may-8-2026-7am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 7AM ET",2026-05-08T12:00:00Z,False,True,0.5,0.0,5880.9186,2173936,ethereum-up-or-down-may-8-2026-7am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 8AM ET",2026-05-08T13:00:00Z,False,True,0.5,0.0,7875.499,2174141,bitcoin-up-or-down-may-8-2026-8am-et
BTC,institutional_proxy,0.11760000000000001,,,,Bitcoin ETF Flows on May 8?,2026-05-08T22:00:00Z,False,True,0.49,0.0,2.0462,2174140,bitcoin-etf-flows-on-may-8
ETH,institutional_proxy,0.11760000000000001,,,,Ethereum ETF Flows on May 8?,2026-05-08T22:00:00Z,False,True,0.5,0.0,1.0449,2174193,ethereum-etf-flows-on-may-8
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 8AM ET",2026-05-08T13:00:00Z,False,True,0.5,0.0,5525.0786,2174196,ethereum-up-or-down-may-8-2026-8am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 9AM ET",2026-05-08T14:00:00Z,False,True,0.495,0.0,7074.9698,2174536,bitcoin-up-or-down-may-8-2026-9am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 9AM ET",2026-05-08T14:00:00Z,False,True,0.495,0.0,5546.198,2174542,ethereum-up-or-down-may-8-2026-9am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 10AM ET",2026-05-08T15:00:00Z,False,True,0.5,0.0,8007.3786,2174970,bitcoin-up-or-down-may-8-2026-10am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 10AM ET",2026-05-08T15:00:00Z,False,True,0.5,0.0,5892.6791,2174972,ethereum-up-or-down-may-8-2026-10am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 11AM ET",2026-05-08T16:00:00Z,False,True,0.5,0.0,7984.8279,2175128,bitcoin-up-or-down-may-8-2026-11am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 11AM ET",2026-05-08T16:00:00Z,False,True,0.5,0.0,5882.8792,2175129,ethereum-up-or-down-may-8-2026-11am-et
ETH,close_threshold,1.0,1900.0,,above,"Will the price of Ethereum be above $1,900 on May 13?",2026-05-13T16:00:00Z,False,True,0.982,200.0,6386.42366,2175541,ethereum-above-1900-on-may-13
ETH,close_threshold,1.0,2000.0,,above,"Will the price of Ethereum be above $2,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.9755,200.0,177.61558,2175543,ethereum-above-2000-on-may-13
ETH,close_threshold,1.0,2200.0,,above,"Will the price of Ethereum be above $2,200 on May 13?",2026-05-13T16:00:00Z,False,True,0.76,726.575104,14897.649,2175547,ethereum-above-2200-on-may-13
ETH,close_threshold,1.0,2400.0,,above,"Will the price of Ethereum be above $2,400 on May 13?",2026-05-13T16:00:00Z,False,True,0.17,77.626659,6858.9397,2175551,ethereum-above-2400-on-may-13
ETH,close_threshold,1.0,2600.0,,above,"Will the price of Ethereum be above $2,600 on May 13?",2026-05-13T16:00:00Z,False,True,0.026,0.0,299.56923,2175556,ethereum-above-2600-on-may-13
ETH,close_threshold,1.0,2700.0,,above,"Will the price of Ethereum be above $2,700 on May 13?",2026-05-13T16:00:00Z,False,True,0.055,5.0,440.81541,2175558,ethereum-above-2700-on-may-13
ETH,close_threshold,1.0,2900.0,,above,"Will the price of Ethereum be above $2,900 on May 13?",2026-05-13T16:00:00Z,False,True,0.0145,282.2525,652.77564,2175563,ethereum-above-2900-on-may-13
ETH,close_threshold,1.0,2100.0,,above,"Will the price of Ethereum be above $2,100 on May 13?",2026-05-13T16:00:00Z,False,True,0.925,1187.444905,14139.6344,2175544,ethereum-above-2100-on-may-13
ETH,close_threshold,1.0,2300.0,,above,"Will the price of Ethereum be above $2,300 on May 13?",2026-05-13T16:00:00Z,False,True,0.43,200.0,7237.8487,2175548,ethereum-above-2300-on-may-13
ETH,close_threshold,1.0,2500.0,,above,"Will the price of Ethereum be above $2,500 on May 13?",2026-05-13T16:00:00Z,False,True,0.055,820.390123,14615.3286,2175554,ethereum-above-2500-on-may-13
ETH,close_threshold,1.0,2800.0,,above,"Will the price of Ethereum be above $2,800 on May 13?",2026-05-13T16:00:00Z,False,True,0.0575,5.0,449.7144,2175562,ethereum-above-2800-on-may-13
BTC,relative_proxy,0.0912,,,,Bitcoin Up or Down on May 8?,2026-05-08T16:00:00Z,False,True,0.425,42974.93475099997,31556.37,2175538,bitcoin-up-or-down-on-may-8-2026
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 12PM ET",2026-05-08T17:00:00Z,False,True,0.5,0.0,7073.0792,2175537,bitcoin-up-or-down-may-8-2026-12pm-et
BTC,close_threshold,1.0,72000.0,,below,"Will the price of Bitcoin be less than $72,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.0605,404.28813099999996,393.9212,2175539,will-the-price-of-bitcoin-be-less-than-72000-on-may-13
BTC,range_bucket,0.9025,72000.0,74000.0,between,"Will the price of Bitcoin be between $72,000 and $74,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.025,9.98,411.77091,2175540,will-the-price-of-bitcoin-be-between-72000-74000-on-may-13
BTC,range_bucket,0.9025,74000.0,76000.0,between,"Will the price of Bitcoin be between $74,000 and $76,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.1105,427.64094900000003,409.94861,2175542,will-the-price-of-bitcoin-be-between-74000-76000-on-may-13
BTC,range_bucket,0.9025,76000.0,78000.0,between,"Will the price of Bitcoin be between $76,000 and $78,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.165,118.85080899999998,638.6157,2175545,will-the-price-of-bitcoin-be-between-76000-78000-on-may-13
BTC,range_bucket,0.9025,80000.0,82000.0,between,"Will the price of Bitcoin be between $80,000 and $82,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.215,138.52559999999994,486.116,2175549,will-the-price-of-bitcoin-be-between-80000-82000-on-may-13
BTC,range_bucket,0.9025,84000.0,86000.0,between,"Will the price of Bitcoin be between $84,000 and $86,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.05,19.0,734.9799,2175553,will-the-price-of-bitcoin-be-between-84000-86000-on-may-13
BTC,range_bucket,0.9025,88000.0,90000.0,between,"Will the price of Bitcoin be between $88,000 and $90,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.015,102.02315300000001,1167.7929,2175557,will-the-price-of-bitcoin-be-between-88000-90000-on-may-13
BTC,range_bucket,0.9025,78000.0,80000.0,between,"Will the price of Bitcoin be between $78,000 and $80,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.275,73.85486900000001,567.1429,2175546,will-the-price-of-bitcoin-be-between-78000-80000-on-may-13
BTC,range_bucket,0.9025,82000.0,84000.0,between,"Will the price of Bitcoin be between $82,000 and $84,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.125,0.0,711.7191,2175550,will-the-price-of-bitcoin-be-between-82000-84000-on-may-13
BTC,range_bucket,0.9025,86000.0,88000.0,between,"Will the price of Bitcoin be between $86,000 and $88,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.025,0.0,966.31214,2175555,will-the-price-of-bitcoin-be-between-86000-88000-on-may-13
BTC,close_threshold,1.0,90000.0,,above,"Will the price of Bitcoin be greater than $90,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.014,256.404216,1547.11379,2175561,will-the-price-of-bitcoin-be-greater-than-90000-on-may-13
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 12PM ET",2026-05-08T17:00:00Z,False,True,0.5,0.0,5533.8786,2175580,ethereum-up-or-down-may-8-2026-12pm-et
ETH,relative_proxy,0.0912,,,,Ethereum Up or Down on May 8?,2026-05-08T16:00:00Z,False,True,0.36,5733.006277000002,22152.0689,2175583,ethereum-up-or-down-on-may-8-2026
BTC,close_threshold,1.0,72000.0,,above,"Will the price of Bitcoin be above $72,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.974,520.413511,12927.13597,2175592,bitcoin-above-72k-on-may-13
BTC,close_threshold,1.0,74000.0,,above,"Will the price of Bitcoin be above $74,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.965,3679.0010610000018,16283.08753,2175597,bitcoin-above-74k-on-may-13
BTC,close_threshold,1.0,76000.0,,above,"Will the price of Bitcoin be above $76,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.865,6700.598867999999,14715.4224,2175599,bitcoin-above-76k-on-may-13
BTC,close_threshold,1.0,82000.0,,above,"Will the price of Bitcoin be above $82,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.215,327.214105,7054.4474,2175608,bitcoin-above-82k-on-may-13
BTC,close_threshold,1.0,84000.0,,above,"Will the price of Bitcoin be above $84,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.075,1003.6647339999995,15227.9484,2175611,bitcoin-above-84k-on-may-13
BTC,close_threshold,1.0,86000.0,,above,"Will the price of Bitcoin be above $86,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.035,2111.9409430000005,9003.75888,2175615,bitcoin-above-86k-on-may-13
BTC,close_threshold,1.0,88000.0,,above,"Will the price of Bitcoin be above $88,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.02,1189.1562569999996,16128.31133,2175618,bitcoin-above-88k-on-may-13
BTC,close_threshold,1.0,90000.0,,above,"Will the price of Bitcoin be above $90,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.0165,289.909894,8002.2558,2175621,bitcoin-above-90k-on-may-13
BTC,close_threshold,1.0,92000.0,,above,"Will the price of Bitcoin be above $92,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.006,661.475786,4812.86597,2175623,bitcoin-above-92k-on-may-13
BTC,close_threshold,1.0,78000.0,,above,"Will the price of Bitcoin be above $78,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.72,10055.729487000006,14789.5188,2175602,bitcoin-above-78k-on-may-13
BTC,close_threshold,1.0,80000.0,,above,"Will the price of Bitcoin be above $80,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.45,1490.6370140000008,16104.0592,2175606,bitcoin-above-80k-on-may-13
ETH,close_threshold,1.0,1900.0,,below,"Will the price of Ethereum be less than $1,900 on May 13?",2026-05-13T16:00:00Z,False,True,0.0145,60.2525,81.66829,2175590,will-the-price-of-ethereum-be-less-than-1900-on-may-13
ETH,range_bucket,0.9025,1900.0,2000.0,between,"Will the price of Ethereum be between $1,900 and $2,000 on May 13?",2026-05-13T16:00:00Z,False,True,0.025,130.0,73.63875,2175591,will-the-price-of-ethereum-be-between-1900-2000-on-may-13
ETH,range_bucket,0.9025,2000.0,2100.0,between,"Will the price of Ethereum be between $2,000 and $2,100 on May 13?",2026-05-13T16:00:00Z,False,True,0.0525,0.0,260.79822,2175594,will-the-price-of-ethereum-be-between-2000-2100-on-may-13
ETH,range_bucket,0.9025,2100.0,2200.0,between,"Will the price of Ethereum be between $2,100 and $2,200 on May 13?",2026-05-13T16:00:00Z,False,True,0.17,0.0,588.5669,2175598,will-the-price-of-ethereum-be-between-2100-2200-on-may-13
ETH,range_bucket,0.9025,2400.0,2500.0,between,"Will the price of Ethereum be between $2,400 and $2,500 on May 13?",2026-05-13T16:00:00Z,False,True,0.11,0.0,560.0597,2175607,will-the-price-of-ethereum-be-between-2400-2500-on-may-13
ETH,range_bucket,0.9025,2500.0,2600.0,between,"Will the price of Ethereum be between $2,500 and $2,600 on May 13?",2026-05-13T16:00:00Z,False,True,0.0285,0.0,320.71521,2175610,will-the-price-of-ethereum-be-between-2500-2600-on-may-13
ETH,range_bucket,0.9025,2600.0,2700.0,between,"Will the price of Ethereum be between $2,600 and $2,700 on May 13?",2026-05-13T16:00:00Z,False,True,0.0615,0.0,447.66087,2175614,will-the-price-of-ethereum-be-between-2600-2700-on-may-13
ETH,range_bucket,0.9025,2300.0,2400.0,between,"Will the price of Ethereum be between $2,300 and $2,400 on May 13?",2026-05-13T16:00:00Z,False,True,0.25,2.52,539.7898,2175604,will-the-price-of-ethereum-be-between-2300-2400-on-may-13
ETH,range_bucket,0.9025,2200.0,2300.0,between,"Will the price of Ethereum be between $2,200 and $2,300 on May 13?",2026-05-13T16:00:00Z,False,True,0.315,2.44,578.7598,2175600,will-the-price-of-ethereum-be-between-2200-2300-on-may-13
ETH,range_bucket,0.9025,2700.0,2800.0,between,"Will the price of Ethereum be between $2,700 and $2,800 on May 13?",2026-05-13T16:00:00Z,False,True,0.03,130.0,581.39184,2175616,will-the-price-of-ethereum-be-between-2700-2800-on-may-13
ETH,close_threshold,1.0,2800.0,,above,"Will the price of Ethereum be greater than $2,800 on May 13?",2026-05-13T16:00:00Z,False,True,0.035,40.025,443.87521,2175620,will-the-price-of-ethereum-be-greater-than-2800-on-may-13
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1PM ET",2026-05-08T18:00:00Z,False,True,0.505,0.0,264.8837,2175878,bitcoin-up-or-down-may-8-2026-1pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1PM ET",2026-05-08T18:00:00Z,False,True,0.5,0.0,5533.8792,2175879,ethereum-up-or-down-may-8-2026-1pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 2PM ET",2026-05-08T19:00:00Z,False,True,0.505,0.0,7933.263,2176364,bitcoin-up-or-down-may-8-2026-2pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 2PM ET",2026-05-08T19:00:00Z,False,True,0.5,0.0,5881.8794,2176367,ethereum-up-or-down-may-8-2026-2pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 3PM ET",2026-05-08T20:00:00Z,False,True,0.5,39.215685,8073.0608,2176973,bitcoin-up-or-down-may-8-2026-3pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 3PM ET",2026-05-08T20:00:00Z,False,True,0.5,0.0,5881.8786,2176985,ethereum-up-or-down-may-8-2026-3pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 4PM ET",2026-05-08T21:00:00Z,False,True,0.505,0.0,7953.5036,2177149,bitcoin-up-or-down-may-8-2026-4pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 4PM ET",2026-05-08T21:00:00Z,False,True,0.505,0.0,5918.728,2177150,ethereum-up-or-down-may-8-2026-4pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 5PM ET",2026-05-08T22:00:00Z,False,True,0.505,0.0,7677.3498,2177334,bitcoin-up-or-down-may-8-2026-5pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 5PM ET",2026-05-08T22:00:00Z,False,True,0.505,0.0,5868.2286,2177337,ethereum-up-or-down-may-8-2026-5pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 6PM ET",2026-05-08T23:00:00Z,False,True,0.5,0.0,7878.8752,2177490,bitcoin-up-or-down-may-8-2026-6pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 6PM ET",2026-05-08T23:00:00Z,False,True,0.5,0.0,5849.4192,2177510,ethereum-up-or-down-may-8-2026-6pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 7PM ET",2026-05-09T00:00:00Z,False,True,0.5,0.0,6970.1586,2177769,bitcoin-up-or-down-may-8-2026-7pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 7PM ET",2026-05-09T00:00:00Z,False,True,0.5,0.0,5501.4196,2177783,ethereum-up-or-down-may-8-2026-7pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 8PM ET",2026-05-09T01:00:00Z,False,True,0.5,0.0,7618.1392,2178108,bitcoin-up-or-down-may-8-2026-8pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 8PM ET",2026-05-09T01:00:00Z,False,True,0.5,0.0,5849.4186,2178109,ethereum-up-or-down-may-8-2026-8pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 9PM ET",2026-05-09T02:00:00Z,False,True,0.495,13.725489,7752.4065,2178280,bitcoin-up-or-down-may-8-2026-9pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 9PM ET",2026-05-09T02:00:00Z,False,True,0.5,0.0,5856.4192,2178281,ethereum-up-or-down-may-8-2026-9pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 10PM ET",2026-05-09T03:00:00Z,False,True,0.5,0.0,7622.4986,2178442,bitcoin-up-or-down-may-8-2026-10pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 10PM ET",2026-05-09T03:00:00Z,False,True,0.5,0.0,5853.4734,2178443,ethereum-up-or-down-may-8-2026-10pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 11PM ET",2026-05-09T04:00:00Z,False,True,0.5,0.0,7635.2316,2178632,bitcoin-up-or-down-may-8-2026-11pm-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 11PM ET",2026-05-09T04:00:00Z,False,True,0.5,0.0,5854.0186,2178633,ethereum-up-or-down-may-8-2026-11pm-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 9, 12AM ET",2026-05-09T05:00:00Z,False,True,0.5,0.0,6763.739,2178887,bitcoin-up-or-down-may-9-2026-12am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 9, 12AM ET",2026-05-09T05:00:00Z,False,True,0.5,0.0,5506.019,2178920,ethereum-up-or-down-may-9-2026-12am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 12:00AM-4:00AM ET",2026-05-08T08:00:00Z,False,True,0.595,2248.271936,2400.5206,2179571,btc-updown-4h-1778212800
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 12:00AM-4:00AM ET",2026-05-08T08:00:00Z,False,True,0.525,368.65961,229.0659,2179574,eth-updown-4h-1778212800
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 9, 1AM ET",2026-05-09T06:00:00Z,False,True,0.5,0.0,7578.5988,2180004,bitcoin-up-or-down-may-9-2026-1am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 9, 1AM ET",2026-05-09T06:00:00Z,False,True,0.5,0.0,5855.4198,2180005,ethereum-up-or-down-may-9-2026-1am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:00AM-1:15AM ET",2026-05-08T05:15:00Z,False,True,0.355,2377.0616599999994,1655.4307,2180029,eth-updown-15m-1778216400
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:00AM-1:15AM ET",2026-05-08T05:15:00Z,False,True,0.345,14048.867376000007,4497.6483,2180031,btc-updown-15m-1778216400
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:10AM-1:15AM ET",2026-05-08T05:15:00Z,False,True,0.505,93.99960500000002,14586.8311,2180073,eth-updown-5m-1778217000
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:10AM-1:15AM ET",2026-05-08T05:15:00Z,False,True,0.505,36.437836,20876.0797,2180077,btc-updown-5m-1778217000
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:15AM-1:20AM ET",2026-05-08T05:20:00Z,False,True,0.505,0.0,6235.2889,2180089,eth-updown-5m-1778217300
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:15AM-1:20AM ET",2026-05-08T05:20:00Z,False,True,0.505,12.88235,11092.5448,2180088,btc-updown-5m-1778217300
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:15AM-1:30AM ET",2026-05-08T05:30:00Z,False,True,0.515,74.711535,33823.9828,2180090,btc-updown-15m-1778217300
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:15AM-1:30AM ET",2026-05-08T05:30:00Z,False,True,0.505,167.054148,26400.6333,2180096,eth-updown-15m-1778217300
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:20AM-1:25AM ET",2026-05-08T05:25:00Z,False,True,0.505,0.0,6319.7258,2180103,eth-updown-5m-1778217600
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:20AM-1:25AM ET",2026-05-08T05:25:00Z,False,True,0.505,19.160783,10861.7669,2180102,btc-updown-5m-1778217600
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:25AM-1:30AM ET",2026-05-08T05:30:00Z,False,True,0.515,398.21240800000015,9384.407,2180106,btc-updown-5m-1778217900
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:25AM-1:30AM ET",2026-05-08T05:30:00Z,False,True,0.505,0.0,6262.1578,2180111,eth-updown-5m-1778217900
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:30AM-1:45AM ET",2026-05-08T05:45:00Z,False,True,0.505,13.882351,22090.9281,2180112,btc-updown-15m-1778218200
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:30AM-1:45AM ET",2026-05-08T05:45:00Z,False,True,0.505,20.0,14752.9496,2180121,eth-updown-15m-1778218200
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:30AM-1:35AM ET",2026-05-08T05:35:00Z,False,True,0.505,34.411763,8865.1691,2180123,btc-updown-5m-1778218200
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:30AM-1:35AM ET",2026-05-08T05:35:00Z,False,True,0.505,0.0,6215.3101,2180125,eth-updown-5m-1778218200
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:35AM-1:40AM ET",2026-05-08T05:40:00Z,False,True,0.505,5.0,8787.8116,2180149,btc-updown-5m-1778218500
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:35AM-1:40AM ET",2026-05-08T05:40:00Z,False,True,0.505,0.0,6224.913,2180151,eth-updown-5m-1778218500
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:40AM-1:45AM ET",2026-05-08T05:45:00Z,False,True,0.505,11.0,8806.2232,2180157,btc-updown-5m-1778218800
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:40AM-1:45AM ET",2026-05-08T05:45:00Z,False,True,0.505,0.0,6220.8132,2180158,eth-updown-5m-1778218800
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:45AM-1:50AM ET",2026-05-08T05:50:00Z,False,True,0.505,6.0,8106.81,2180163,btc-updown-5m-1778219100
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:45AM-1:50AM ET",2026-05-08T05:50:00Z,False,True,0.505,0.0,5615.9707,2180164,eth-updown-5m-1778219100
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:45AM-2:00AM ET",2026-05-08T06:00:00Z,False,True,0.505,0.0,23382.154,2180172,btc-updown-15m-1778219100
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:45AM-2:00AM ET",2026-05-08T06:00:00Z,False,True,0.505,20.0,15894.5006,2180173,eth-updown-15m-1778219100
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:50AM-1:55AM ET",2026-05-08T05:55:00Z,False,True,0.505,0.0,5609.6562,2180174,eth-updown-5m-1778219400
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:50AM-1:55AM ET",2026-05-08T05:55:00Z,False,True,0.505,0.0,8078.5305,2180177,btc-updown-5m-1778219400
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 9, 2AM ET",2026-05-09T07:00:00Z,False,True,0.5,0.0,7570.3997,2180181,bitcoin-up-or-down-may-9-2026-2am-et
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 9, 2AM ET",2026-05-09T07:00:00Z,False,True,0.5,0.0,5849.2188,2180185,ethereum-up-or-down-may-9-2026-2am-et
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 1:55AM-2:00AM ET",2026-05-08T06:00:00Z,False,True,0.505,0.0,8215.0284,2180198,btc-updown-5m-1778219700
ETH,relative_proxy,0.0912,,,,"Ethereum Up or Down - May 8, 1:55AM-2:00AM ET",2026-05-08T06:00:00Z,False,True,0.505,0.0,5615.036,2180200,eth-updown-5m-1778219700
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 2:00AM-2:15AM ET",2026-05-08T06:15:00Z,False,True,0.505,3.96,23247.8791,2180205,btc-updown-15m-1778220000
BTC,relative_proxy,0.0912,,,,"Bitcoin Up or Down - May 8, 2:00AM-2:05AM ET",2026-05-08T06:05:00Z,False,True,0.505,0.0,7924.9889,2180207,btc-updown-5m-1778220000
